!!id a e inc node peri ma epoch H 
1799 47.6019 0.2817 9.8699 89.0133 193.1774 214.5179 53157.0 7.0
1799 47.6399 0.1731 4.9298 54.6884 49.3519 337.0148 53157.0 7.0
1799 47.7244 0.2818 20.8446 197.7865 16.8010 271.5379 53157.0 7.0
1799 47.6100 0.2710 16.5449 153.7500 196.7926 209.1143 53157.0 7.0
1801 47.6799 0.2148 2.4207 80.1807 276.1103 21.9568 53157.0 7.0
1801 47.7608 0.2820 7.2041 161.6263 352.5006 118.3314 53157.0 7.0
1802 47.6782 0.1433 8.3408 350.6478 316.0717 228.8489 53157.0 7.0
1803 47.8790 0.3482 0.7376 355.5476 162.0947 112.5856 53157.0 7.0
1805 47.9019 0.2195 8.1554 144.3860 29.2237 301.4929 53157.0 7.0
1808 47.7165 0.2536 4.6543 85.7962 186.2437 246.7030 53157.0 7.0
1808 47.6260 0.2882 12.7624 137.1386 134.0867 246.4176 53157.0 7.0
1809 47.6723 0.4196 4.8445 342.7742 136.9600 310.8999 53157.0 7.0
1812 47.9209 0.3138 6.5367 117.9426 76.6755 115.4653 53157.0 7.0
1813 47.6278 0.2226 7.2824 87.2073 19.7868 332.3841 53157.0 7.0
1814 47.6011 0.2573 14.2141 23.8474 280.7149 35.7964 53157.0 7.0
1814 47.7053 0.2986 6.8319 301.8793 132.2117 343.5595 53157.0 7.0
1815 47.8020 0.2435 10.4136 259.7821 202.1070 327.7276 53157.0 7.0
1815 47.9435 0.3496 8.4497 135.0798 169.2911 217.5307 53157.0 7.0
1819 47.9190 0.3991 7.9749 147.7372 263.8630 155.1721 53157.0 7.0
1819 47.8268 0.2024 6.2060 142.2557 125.5825 83.2281 53157.0 7.0
1819 47.6590 0.2476 10.1567 170.2006 260.8168 156.0670 53157.0 7.0
1820 47.7097 0.2570 12.5244 73.6595 157.5249 76.4766 53157.0 7.0
1821 47.7594 0.2019 8.2177 58.0313 323.0007 180.2407 53157.0 7.0
1822 47.8650 0.3321 13.9028 128.8894 137.8150 268.8561 53157.0 7.0
1822 47.9006 0.2751 8.0918 15.1196 291.1709 41.1713 53157.0 7.0
1823 47.6469 0.2246 2.8214 239.7437 148.3738 16.1267 53157.0 7.0
1824 47.7769 0.1559 8.4772 8.7050 266.8126 255.9227 53157.0 7.0
1827 47.9786 0.2533 13.7320 160.8348 106.6748 58.9655 53157.0 7.0
1833 47.8236 0.2637 5.0633 238.9966 101.4487 22.4523 53157.0 7.0
1836 47.8999 0.2840 5.4965 78.0785 223.2643 51.7401 53157.0 7.0
1836 47.7442 0.2928 11.9352 113.2820 29.9236 123.9150 53157.0 7.0
1836 47.8581 0.2439 6.9376 57.2750 60.7798 125.5007 53157.0 7.0
1843 47.9533 0.2212 11.0751 329.0226 243.9366 102.8096 53157.0 7.0
1844 47.7630 0.2558 4.5177 120.1816 318.1553 330.1096 53157.0 7.0
1845 47.9957 0.2915 4.5223 21.5207 231.9671 233.6948 53157.0 7.0
1848 47.9420 0.2570 8.4993 77.3314 26.0589 313.3203 53157.0 7.0
1848 47.9821 0.4143 6.9699 255.9476 345.7472 75.6229 53157.0 7.0
1851 47.7380 0.2559 16.2440 238.6729 223.0967 320.9704 53157.0 7.0
1851 47.8186 0.3553 8.7894 29.3658 277.0422 223.3375 53157.0 7.0
1851 47.7526 0.2590 4.5349 186.7976 179.8882 195.6233 53157.0 7.0
1851 47.9408 0.2352 7.5796 166.0902 89.7620 266.7051 53157.0 7.0
1853 47.8364 0.2911 17.7816 75.9416 12.7857 157.6715 53157.0 7.0
1854 47.7740 0.2455 3.6280 337.5032 56.9649 3.5609 53157.0 7.0
1854 47.6793 0.3121 14.7490 36.2461 50.1980 322.6181 53157.0 7.0
1862 47.9569 0.3777 3.0561 317.7098 321.4222 47.2233 53157.0 7.0
1864 47.6407 0.3159 5.3382 352.2245 221.8282 271.1473 53157.0 7.0
1865 47.8711 0.1990 13.0180 281.4988 254.8780 281.8328 53157.0 7.0
1869 47.9861 0.1679 19.2180 225.3651 142.9938 26.3925 53157.0 7.0
1870 47.8426 0.2923 6.5565 285.6838 148.0780 160.5997 53157.0 7.0
1872 47.8577 0.3043 3.6062 294.2971 35.2595 38.1376 53157.0 7.0
1872 47.7137 0.2651 10.5421 37.1621 25.5827 165.8237 53157.0 7.0
1872 47.6771 0.1888 4.8008 350.2391 86.8529 157.8623 53157.0 7.0
1875 47.9486 0.2050 5.3715 43.1965 143.8066 275.4727 53157.0 7.0
1875 47.7244 0.1679 4.3277 357.8334 74.6902 183.5166 53157.0 7.0
1876 47.6832 0.2647 8.3952 295.4618 74.3541 191.9644 53157.0 7.0
1876 47.8671 0.1809 17.9735 70.0116 80.8018 123.5228 53157.0 7.0
1876 47.7587 0.3219 4.8708 28.0469 143.4100 107.2584 53157.0 7.0
1876 47.8766 0.2697 16.7994 290.4047 8.7426 46.5452 53157.0 7.0
1876 47.7495 0.2591 8.4223 328.4276 62.0225 182.5446 53157.0 7.0
1877 47.6375 0.3594 9.0611 292.0391 113.9406 171.0290 53157.0 7.0
1880 47.9869 0.3222 8.4173 44.2051 81.9111 135.6048 53157.0 7.0
1880 47.9783 0.3367 5.1158 201.9009 85.2404 225.8081 53157.0 7.0
1882 47.7321 0.1914 7.1369 163.7459 170.0851 228.5761 53157.0 7.0
1883 47.7702 0.2679 4.4771 153.5859 149.6702 220.1889 53157.0 7.0
1883 47.9373 0.2476 2.3411 193.5859 107.9833 239.8150 53157.0 7.0
1883 47.6794 0.3777 8.1067 42.5913 126.4917 286.8924 53157.0 7.0
1883 47.7056 0.2634 3.7553 93.7855 325.8491 346.3323 53157.0 7.0
1883 47.6243 0.2056 0.8711 239.5746 338.1150 74.6891 53157.0 7.0
1883 47.6970 0.3003 9.4264 345.4411 288.7297 58.3397 53157.0 7.0
1883 47.6273 0.2830 9.2108 70.6609 87.7237 309.3965 53157.0 7.0
1886 47.6965 0.4019 4.4566 127.2513 70.1225 88.6190 53157.0 7.0
1888 47.7618 0.2064 7.8827 205.2587 56.6077 254.6821 53157.0 7.0
1890 47.8657 0.3444 9.2847 265.6786 243.1460 123.5836 53157.0 7.0
1890 47.9156 0.3479 12.6038 45.7559 11.2856 344.8713 53157.0 7.0
1891 47.7806 0.2827 6.2193 257.7490 175.0705 160.2315 53157.0 7.0
1891 47.8109 0.3285 5.8444 24.8325 183.5416 87.4354 53157.0 7.0
1891 47.6816 0.3304 2.4578 33.6595 112.6095 296.7121 53157.0 7.0
1891 47.8707 0.2805 9.2613 86.6787 231.6219 36.7793 53157.0 7.0
1894 47.9381 0.2892 7.7022 67.8958 108.3942 116.2155 53157.0 7.0
1894 47.8116 0.3764 2.9794 352.3455 142.7609 124.1382 53157.0 7.0
1894 47.6841 0.2799 9.8115 243.3463 178.5330 323.6757 53157.0 7.0
1894 47.6710 0.2911 6.9041 111.1297 270.3824 179.2093 53157.0 7.0
1894 47.9978 0.2363 8.4238 247.0029 168.1106 353.9953 53157.0 7.0
1895 47.6538 0.3787 9.1738 324.6667 59.7300 350.3540 53157.0 7.0
1896 47.9770 0.4055 4.5457 272.6737 210.5654 142.6821 53157.0 7.0
1896 47.7388 0.2238 3.1098 216.5124 333.8349 298.1222 53157.0 7.0
1896 47.8207 0.3560 7.9343 245.1773 103.8884 17.0035 53157.0 7.0
1896 47.6025 0.2842 2.6237 282.4510 183.2662 326.5110 53157.0 7.0
1896 47.9507 0.1907 7.9593 56.0237 164.0973 264.0016 53157.0 7.0
1900 47.7340 0.2735 5.5668 306.0134 18.2877 209.7554 53157.0 7.0
1900 47.9021 0.2551 7.5731 43.1392 11.0604 346.4059 53157.0 7.0
1905 47.7270 0.3342 6.8628 2.5452 28.1942 12.8638 53157.0 7.0
1905 47.8536 0.3009 5.3033 184.0030 307.8570 310.0420 53157.0 7.0
1909 47.9678 0.2772 9.5995 254.0883 332.9714 259.0124 53157.0 7.0
1912 47.6374 0.1298 2.2426 163.3218 48.6344 260.6291 53157.0 7.0
1913 47.6949 0.2851 4.3623 174.4980 306.8598 314.5851 53157.0 7.0
1915 47.6117 0.3166 11.6333 352.5749 130.6430 314.3672 53157.0 7.0
1918 47.8636 0.3139 7.1593 198.5161 241.0614 143.2679 53157.0 7.0
1919 47.6361 0.3157 2.2321 181.3296 212.9625 183.5881 53157.0 7.0
1920 47.8517 0.3767 7.7995 346.5994 38.2209 180.3957 53157.0 7.0
1920 47.8456 0.3335 14.8037 291.9139 297.2562 81.4338 53157.0 7.0
1920 47.6495 0.2529 5.1970 177.9911 128.7439 220.8956 53157.0 7.0
1921 47.6473 0.2095 17.0910 218.3181 309.9708 114.2150 53157.0 7.0
1921 47.8910 0.1724 11.5601 43.1198 358.3320 195.5878 53157.0 7.0
1922 47.8997 0.2310 18.9319 202.7188 186.6245 193.1559 53157.0 7.0
1922 47.6062 0.3148 5.2817 170.2328 140.8330 231.1050 53157.0 7.0
1922 47.6591 0.2505 12.9198 106.7337 153.9133 52.4390 53157.0 7.0
1922 47.8217 0.2395 10.4357 272.5016 181.2846 330.0865 53157.0 7.0
1922 47.6579 0.2110 10.1173 144.5235 218.2332 200.8841 53157.0 7.0
1923 47.9997 0.2815 5.1773 145.4773 243.2934 174.9571 53157.0 7.0
1923 47.9283 0.3178 14.5854 250.1854 96.0501 209.5456 53157.0 7.0
1923 47.9090 0.1929 11.7085 52.9776 19.8859 345.7593 53157.0 7.0
1924 47.9110 0.2146 16.2900 225.0218 235.9229 154.4139 53157.0 7.0
1924 47.6661 0.3547 10.0856 237.0993 316.3272 83.4569 53157.0 7.0
1925 47.6634 0.2347 8.2602 120.4524 40.1113 291.2404 53157.0 7.0
1925 47.9107 0.3408 5.8650 257.7563 25.5193 231.6342 53157.0 7.0
1925 47.6400 0.2669 7.9872 178.1884 175.1363 207.2889 53157.0 7.0
1926 47.9099 0.3776 6.4636 220.6908 22.6014 259.9016 53157.0 7.0
1926 47.7881 0.3461 6.8157 139.9798 207.8513 189.9748 53157.0 7.0
1929 47.8871 0.3470 4.1918 280.9483 186.4699 143.7085 53157.0 7.0
1929 47.7992 0.3419 4.7098 317.0070 191.0552 110.2649 53157.0 7.0
1929 47.8975 0.1943 11.8015 79.4285 140.0156 259.4120 53157.0 7.0
1929 47.9721 0.2865 3.1799 180.5121 52.0215 83.5907 53157.0 7.0
1929 47.6432 0.2107 5.0897 257.1398 293.7317 289.0545 53157.0 7.0
1931 47.7069 0.2573 8.1202 328.9138 10.3589 25.6935 53157.0 7.0
1931 47.6072 0.1941 7.5143 280.5793 172.2181 323.4627 53157.0 7.0
1931 47.7345 0.3131 5.5982 174.3966 78.2125 78.9506 53157.0 7.0
1931 47.8651 0.2906 0.9010 212.9294 298.2824 118.8601 53157.0 7.0
1931 47.8004 0.3794 11.3359 321.5764 275.5599 88.9295 53157.0 7.0
1931 47.7749 0.2589 9.7667 61.3592 95.6026 128.7836 53157.0 7.0
1931 47.7653 0.2029 10.7342 81.9720 311.2930 183.4297 53157.0 7.0
1931 47.7106 0.2369 3.2075 327.4172 70.6687 340.2350 53157.0 7.0
1932 47.9490 0.3450 11.0884 162.4700 36.4035 76.2857 53157.0 7.0
1934 47.7447 0.2705 3.4440 85.7063 340.0343 340.8034 53157.0 7.0
1936 47.7680 0.3467 7.1133 194.6788 347.3117 102.2821 53157.0 7.0
1937 47.6725 0.3450 5.4633 245.4300 271.6223 292.7993 53157.0 7.0
1938 47.7792 0.3251 8.6502 165.5451 103.9795 68.5114 53157.0 7.0
1939 47.7957 0.2082 11.2661 276.7486 208.3212 294.1805 53157.0 7.0
1939 47.6889 0.3282 2.5670 33.8074 327.4433 187.9973 53157.0 7.0
1939 47.8210 0.2793 12.3262 7.2212 299.4980 215.8254 53157.0 7.0
1939 47.6352 0.2661 2.2141 239.2425 270.7142 333.0387 53157.0 7.0
1941 47.7469 0.3081 9.9639 172.6548 133.1245 233.9112 53157.0 7.0
1943 47.9300 0.3274 10.0815 345.2893 106.2141 336.5492 53157.0 7.0
1944 47.7994 0.3169 14.7586 53.7277 358.2185 164.5361 53157.0 7.0
1944 47.6263 0.3246 3.4688 208.4415 95.8393 219.0242 53157.0 7.0
1947 47.6605 0.1869 11.8097 42.9261 179.6842 255.4397 53157.0 7.0
1947 47.8968 0.2519 9.3496 194.1175 59.0645 246.2243 53157.0 7.0
1947 47.7553 0.2301 12.0679 98.5252 310.7080 346.1422 53157.0 7.0
1948 47.6783 0.3698 8.3297 187.0487 204.2614 0.6068 53157.0 7.0
1950 47.7529 0.2886 2.4800 30.7849 139.5792 108.5002 53157.0 7.0
1950 47.6287 0.2153 11.4702 150.2883 146.8251 49.9287 53157.0 7.0
1950 47.6877 0.3625 8.1941 26.0326 342.5430 193.6172 53157.0 7.0
1951 47.9194 0.2836 2.2731 359.8261 94.7342 147.5447 53157.0 7.0
1951 47.8151 0.2742 6.7723 47.1271 195.8458 67.7837 53157.0 7.0
1951 47.8941 0.2182 2.8321 140.2639 65.5123 91.0572 53157.0 7.0
1951 47.7345 0.3056 5.7430 346.1617 170.0336 124.0238 53157.0 7.0
1951 47.7562 0.2468 1.1887 166.3064 109.8469 256.0411 53157.0 7.0
1951 47.7398 0.2941 9.1041 349.7023 158.8353 122.1844 53157.0 7.0
1952 47.9309 0.2620 13.7316 131.3626 293.9288 5.4734 53157.0 7.0
1952 47.6618 0.3374 8.9981 330.7138 292.7021 59.2231 53157.0 7.0
1952 47.7635 0.2870 8.0797 172.9256 146.9750 28.3492 53157.0 7.0
1955 47.6786 0.2120 3.9832 313.2420 351.7135 235.5375 53157.0 7.0
1955 47.9309 0.3587 9.2538 163.7365 323.4657 128.5205 53157.0 7.0
1956 47.6564 0.2896 2.9665 174.0677 249.5124 342.4414 53157.0 7.0
1956 47.6430 0.2678 7.7019 194.5555 311.9289 136.2875 53157.0 7.0
1960 47.8441 0.3440 14.4531 171.6332 173.6760 201.7499 53157.0 7.0
1960 47.8480 0.3229 4.1849 311.4489 54.1855 13.5411 53157.0 7.0
1961 47.7848 0.1669 6.2944 268.1997 241.6096 302.5196 53157.0 7.0
1961 47.6187 0.2583 7.2930 256.9989 328.1925 249.1782 53157.0 7.0
1962 47.6582 0.2383 11.4691 271.2312 345.2366 246.4093 53157.0 7.0
1963 47.8221 0.2597 3.1941 41.5811 291.6324 25.2800 53157.0 7.0
1964 47.7770 0.3145 6.4296 241.9591 27.5910 236.2822 53157.0 7.0
1966 47.6463 0.2083 4.6965 75.5065 211.9696 64.8216 53157.0 7.0
1969 47.9825 0.3378 11.3018 124.2017 118.2319 253.7414 53157.0 7.0
1969 47.9192 0.2974 1.6045 154.8188 274.0942 151.4525 53157.0 7.0
1970 47.8970 0.2551 8.2563 232.7382 161.3392 0.0746 53157.0 7.0
1971 47.9035 0.3177 8.0648 125.3981 193.1182 37.9927 53157.0 7.0
1971 47.6425 0.3309 9.8045 95.8368 83.5926 289.0618 53157.0 7.0
1971 47.6559 0.3268 9.7735 285.1747 80.6446 209.8452 53157.0 7.0
1972 47.6781 0.0899 9.6972 2.9602 291.1376 67.6402 53157.0 7.0
1972 47.8904 0.2403 3.9798 281.0861 175.0380 339.1436 53157.0 7.0
1972 47.7046 0.2873 8.1038 295.8330 135.9265 159.8308 53157.0 7.0
1975 47.8614 0.3325 3.1775 0.0167 51.7725 167.1405 53157.0 7.0
1977 47.9468 0.2964 2.9366 124.5621 335.8175 335.6848 53157.0 7.0
1979 47.6392 0.2066 9.9077 84.5395 195.2306 225.8901 53157.0 7.0
1979 47.7847 0.3433 15.3587 136.2710 322.4646 142.4974 53157.0 7.0
1979 47.9938 0.2478 7.8237 70.3869 152.3415 92.7536 53157.0 7.0
1979 47.9221 0.2608 5.7492 46.9931 343.9592 174.2551 53157.0 7.0
1979 47.6738 0.3264 8.0358 184.0694 240.5850 160.6353 53157.0 7.0
1979 47.8790 0.2400 6.6821 121.3735 107.5337 80.2876 53157.0 7.0
1979 47.8185 0.1986 4.9648 7.9815 152.4890 130.9923 53157.0 7.0
1979 47.7953 0.3059 10.9721 55.6968 72.8285 134.9730 53157.0 7.0
1983 47.7758 0.3046 5.2223 326.7742 37.1002 10.9577 53157.0 7.0
1983 47.9414 0.3356 2.4116 359.9246 299.5946 42.1920 53157.0 7.0
1988 47.9558 0.2929 9.6897 34.6112 249.4975 61.9676 53157.0 7.0
1989 47.9729 0.1943 6.0875 91.3698 242.5523 52.4902 53157.0 7.0
1989 47.8869 0.2795 6.9768 309.3156 218.6404 110.6492 53157.0 7.0
1989 47.7559 0.2104 3.9783 331.7805 265.6903 86.4989 53157.0 7.0
1989 47.6690 0.3166 4.7335 237.4698 112.6883 7.2515 53157.0 7.0
1989 47.6783 0.3100 8.9137 18.8330 147.6404 117.8309 53157.0 7.0
1989 47.9052 0.3461 8.7414 242.0768 182.4459 170.0430 53157.0 7.0
1989 47.8389 0.2438 2.4994 245.6443 189.2851 342.0051 53157.0 7.0
1993 47.9944 0.2722 4.0098 83.2829 14.9856 139.7737 53157.0 7.0
1994 47.6432 0.3218 2.6379 45.1228 130.1263 282.6626 53157.0 7.0
1994 47.7524 0.1833 4.2107 93.0297 347.7140 318.9979 53157.0 7.0
1995 47.7865 0.2470 8.0233 313.3000 258.5583 89.6182 53157.0 7.0
1995 47.8702 0.2859 4.0819 103.0141 171.5111 229.7768 53157.0 7.0
1995 47.9348 0.3778 12.9526 294.8616 133.9635 333.8215 53157.0 7.0
1995 47.9167 0.2438 12.0229 32.8278 331.1553 43.8263 53157.0 7.0
1996 47.9165 0.3597 1.4819 134.8649 19.1351 289.9611 53157.0 7.0
1996 47.9415 0.2728 15.5605 9.2985 219.0549 80.7303 53157.0 7.0
1999 47.9115 0.3572 8.3829 177.8257 30.9784 85.1190 53157.0 7.0
1999 47.9952 0.2732 6.1811 176.7167 254.3685 332.2961 53157.0 7.0
1999 47.7408 0.2559 5.7846 193.0233 164.7332 33.7543 53157.0 7.0
1999 47.8642 0.4000 8.6079 180.0484 245.4865 347.2523 53157.0 7.0
2000 47.7883 0.1634 3.9759 39.8388 86.3798 153.4280 53157.0 7.0
2001 47.9309 0.3211 9.5031 307.4851 97.5139 172.0652 53157.0 7.0
2001 47.6564 0.3044 4.4069 211.0873 85.6343 228.5737 53157.0 7.0
2001 47.7392 0.3428 7.1424 285.9982 186.6548 135.1004 53157.0 7.0
2001 47.8795 0.3134 0.9175 341.9983 185.1442 109.2731 53157.0 7.0
2001 47.6763 0.2210 7.8306 179.2011 123.5382 49.0516 53157.0 7.0
2001 47.9892 0.2170 8.7702 134.8441 106.2607 115.8512 53157.0 7.0
2001 47.6129 0.3011 2.3214 289.6619 347.8774 228.1564 53157.0 7.0
2001 47.7170 0.2771 6.4020 153.9196 111.9682 71.4964 53157.0 7.0
2001 47.8138 0.2178 14.9040 259.9467 270.0719 282.2829 53157.0 7.0
2001 47.9528 0.2440 11.3943 63.0918 27.8136 330.6898 53157.0 7.0
2001 47.7036 0.1781 16.5174 313.0464 190.4601 116.3218 53157.0 7.0
2001 47.7565 0.1815 7.6006 200.9012 352.9907 273.4669 53157.0 7.0
2001 47.7573 0.3730 8.4667 297.1882 159.5022 327.3437 53157.0 7.0
2001 47.7272 0.1384 5.5634 86.2817 54.5697 120.0848 53157.0 7.0
2001 47.8228 0.3103 9.1268 22.0261 73.7390 138.8355 53157.0 7.0
2001 47.9806 0.1877 12.4164 65.7155 272.5973 199.7720 53157.0 7.0
2001 47.6295 0.2888 5.6987 223.2857 28.1188 242.5151 53157.0 7.0
2001 47.6199 0.3017 3.0664 150.6326 27.1711 100.8730 53157.0 7.0
2001 47.7182 0.3582 14.1777 240.4427 241.6717 129.9404 53157.0 7.0
2001 47.7025 0.3147 9.8397 190.8179 332.8211 115.0104 53157.0 7.0
2001 47.6410 0.2997 6.9624 168.9144 87.9888 252.3762 53157.0 7.0
2001 47.6289 0.2546 7.0265 125.3281 270.1006 176.6703 53157.0 7.0
2001 47.7015 0.4436 12.7539 131.0164 206.8521 20.8039 53157.0 7.0
2001 47.9754 0.2279 13.6767 96.5032 290.6239 354.5746 53157.0 7.0
2001 47.6097 0.3262 6.1619 149.2530 84.7461 76.4169 53157.0 7.0
2001 47.8640 0.2420 21.0650 48.1041 147.3994 281.0851 53157.0 7.0
2001 47.7050 0.3787 8.9745 20.4190 141.7750 292.2102 53157.0 7.0
2001 47.7094 0.2311 8.1707 348.3302 281.5302 65.0053 53157.0 7.0
2001 47.8254 0.2945 5.7608 266.3500 143.0902 356.6867 53157.0 7.0
2001 47.6862 0.3234 2.7179 170.5084 159.4105 203.1950 53157.0 7.0
2001 47.8424 0.2155 10.0140 248.1445 175.9429 7.0798 53157.0 7.0
2001 47.6980 0.3509 14.3371 19.1133 216.3169 260.8508 53157.0 7.0
2001 47.6602 0.2986 16.6906 300.9518 234.2621 102.0900 53157.0 7.0
2001 47.8728 0.3433 15.5276 124.0126 86.6701 261.1130 53157.0 7.0
2001 47.9993 0.3027 7.1857 179.5551 331.7188 122.0822 53157.0 7.0
2001 47.9331 0.1989 4.0311 251.4175 183.4818 349.4538 53157.0 7.0
2001 47.8600 0.2414 1.3070 54.6575 235.8848 240.4543 53157.0 7.0
2001 47.6032 0.3048 8.2820 345.1247 303.6614 233.6186 53157.0 7.0
2001 47.7378 0.3329 7.4853 50.5010 293.4214 189.9072 53157.0 7.0
2001 47.9756 0.2668 5.0236 126.1600 166.5258 52.1255 53157.0 7.0
2001 47.8751 0.2577 2.6419 56.4167 18.8472 176.8684 53157.0 7.0
2001 47.8750 0.2312 7.4195 250.0637 263.6644 304.6529 53157.0 7.0
2001 47.9716 0.2943 0.9804 144.1854 145.6850 231.2025 53157.0 7.0
2001 47.7563 0.2244 8.5995 45.6775 285.9605 26.7843 53157.0 7.0
2001 47.6719 0.2412 3.5102 175.8373 257.5456 322.5171 53157.0 7.0
2001 47.7030 0.3090 2.3987 349.3568 213.9135 285.3278 53157.0 7.0
2001 47.8109 0.2801 14.6797 89.6706 238.4444 29.6188 53157.0 7.0
2001 47.6829 0.3595 7.3305 23.7026 167.7275 114.0379 53157.0 7.0
2001 47.6438 0.3155 4.9725 349.2879 325.1504 220.6842 53157.0 7.0
2001 47.6851 0.2664 10.3763 302.1463 241.6181 286.2619 53157.0 7.0
2001 47.6315 0.2875 4.6469 344.6284 188.3899 296.7855 53157.0 7.0
2001 47.8112 0.2941 10.5178 237.2101 263.2918 122.7270 53157.0 7.0
2001 47.7100 0.2215 7.6830 90.8205 10.3669 357.7125 53157.0 7.0
2001 47.9413 0.2713 8.2554 2.9106 96.5598 346.9159 53157.0 7.0
2001 47.9527 0.2788 0.6232 73.0409 23.0854 153.4172 53157.0 7.0
2001 47.7421 0.2790 6.5782 46.3830 314.6234 199.5297 53157.0 7.0
2001 47.8512 0.1862 5.5978 159.2319 190.2128 199.7190 53157.0 7.0
2001 47.8831 0.2879 8.1663 211.1333 125.0533 213.9302 53157.0 7.0
2001 47.8246 0.4198 5.6937 321.3558 142.2192 335.7298 53157.0 7.0
2001 47.7139 0.3334 8.1143 21.0485 255.9510 229.3054 53157.0 7.0
2001 47.6766 0.2850 4.2250 233.7754 140.3056 4.8397 53157.0 7.0
2001 47.7403 0.2793 4.8308 71.8537 63.4239 299.7492 53157.0 7.0
2001 47.8854 0.2457 2.1782 13.8938 272.3971 50.4654 53157.0 7.0
2001 47.6890 0.2528 9.3237 93.6062 304.4417 164.9374 53157.0 7.0
2001 47.7238 0.2744 11.7678 338.3656 187.8569 281.5876 53157.0 7.0
2001 47.8578 0.2999 7.5977 3.5067 84.8642 149.9802 53157.0 7.0
2001 47.7750 0.3039 2.9016 66.2541 229.9149 229.3687 53157.0 7.0
2001 47.6535 0.2551 5.5973 331.2203 10.2995 212.4813 53157.0 7.0
2001 47.6326 0.2039 1.1334 179.5368 75.6529 92.2341 53157.0 7.0
2001 47.8958 0.3083 4.5868 249.2046 243.3713 323.3599 53157.0 7.0
2001 47.7191 0.2820 9.5315 63.5895 131.8581 92.8582 53157.0 7.0
2001 47.7217 0.3679 6.9006 53.8974 182.1919 68.7043 53157.0 7.0
2001 47.6958 0.2651 9.2449 287.2785 146.4049 347.7129 53157.0 7.0
2001 47.9885 0.2152 3.3233 238.9676 170.1923 159.6375 53157.0 7.0
2001 47.6935 0.2390 11.9638 180.8472 239.2807 353.7544 53157.0 7.0
2001 47.7502 0.2881 6.7865 107.8627 250.3849 192.6840 53157.0 7.0
2001 47.9687 0.2720 3.7710 47.9418 311.7472 209.6577 53157.0 7.0
2001 47.9751 0.1985 2.7696 56.9714 206.2293 227.4179 53157.0 7.0
2001 47.8277 0.3747 7.3164 162.2819 312.3450 137.9418 53157.0 7.0
2001 47.6301 0.2802 9.0345 33.1689 55.8376 329.2682 53157.0 7.0
2001 47.8150 0.2123 3.5483 76.7441 355.0056 351.3801 53157.0 7.0
2001 47.9177 0.2380 6.8003 190.7562 338.4405 115.3857 53157.0 7.0
2001 47.9488 0.2881 10.0961 6.9550 274.6665 234.8197 53157.0 7.0
2001 47.7085 0.3224 8.9615 184.9524 259.3107 159.9361 53157.0 7.0
2001 47.9480 0.3679 4.9264 48.3538 346.4130 354.6558 53157.0 7.0
2001 47.6905 0.3393 7.3189 164.7045 175.1544 207.6775 53157.0 7.0
2001 47.6370 0.3862 4.8340 277.6107 188.6967 318.7475 53157.0 7.0
2001 47.6132 0.2811 11.8996 248.5861 101.0514 196.4038 53157.0 7.0
2001 47.8908 0.1813 11.4161 133.2395 283.0987 167.0319 53157.0 7.0
2001 47.8682 0.2090 7.4013 144.4477 123.8073 90.9833 53157.0 7.0
2001 47.7671 0.2365 10.1656 15.7150 332.8242 20.9185 53157.0 7.0
2001 47.6328 0.2001 4.5990 124.4073 16.6286 148.7000 53157.0 7.0
2001 47.9015 0.2912 10.7927 82.6338 288.1899 185.3684 53157.0 7.0
2001 47.8071 0.3012 3.1782 121.9009 238.2177 180.4231 53157.0 7.0
2001 47.9944 0.2190 6.1254 253.2066 171.4699 171.6120 53157.0 7.0
2001 47.9934 0.2637 1.3473 330.8988 43.9070 167.8186 53157.0 7.0
2001 47.9790 0.2279 3.7718 160.7886 82.6806 251.4279 53157.0 7.0
2001 47.6154 0.3319 8.2317 271.9048 72.7598 203.0459 53157.0 7.0
2001 47.6191 0.3036 6.4528 190.7156 223.3030 187.6519 53157.0 7.0
2001 47.6963 0.3106 3.0260 79.3191 301.0256 181.1030 53157.0 7.0
2001 47.9822 0.2966 1.4059 70.7812 13.3484 331.4845 53157.0 7.0
2001 47.9631 0.2666 2.2006 122.5025 235.5571 209.0711 53157.0 7.0
